path,size,file_label
/home/tskluzac/pub8/oceans/CLIVAR/A12_06AQ20120107/A 12_06AQ20120107.exc.csv,903678,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/A12_06AQ20120107/README,1967,NONE-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/A12_06AQ20120107/A12_06AQ20120107_ANT-XXVIII_3.pdf,14136279,pdf-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/A12_06AQ20120107/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/A12_06AQ20120107/06AQ20120107.jpg,132721,jpg-image1
/home/tskluzac/pub8/oceans/CLIVAR/A12_06AQ20120107/._06AQ20120107.jpg,4096,jpg-image1
/home/tskluzac/pub8/oceans/CLIVAR/ORI_885/._21OR20080102.exc.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ORI_885/21OR20080102.exc.csv,27636,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ORI_885/ORI_885_20080102_Metadata.html,6818,html-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ORI_885/1-s2.0-S0304420310001027-main.pdf,2794127,pdf-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/._33HQ20150809.exc.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00048_00012_ct1.csv,248806,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00043_00009_ct1.csv,258085,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00014_00004_ctd.nc,52836,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00032_00008_ct1.csv,500631,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00046_00007_ct1.csv,346477,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00055_00001_ct1.csv,452965,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00066_00002_ctd.nc,9364,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00030_00005_ctd.nc,13476,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00030_00008_ctd.nc,28372,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00047_00001_ctd.nc,376740,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00038_00008_ctd.nc,253668,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00008_00002_ct1.csv,21907,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00026_00005_ctd.nc,55060,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00020_00001_ct1.csv,240801,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00030_00006_ct1.csv,45340,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2014/642B20140614_PI_OME.pdf,12728,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/PX124N.csv,135093,csv-datafile1
/home/tskluzac/pub8/PGOCS12/Figs/DICStaMap.pdf,61709,pdf-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00048_00005_ct1.csv,11817,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00056_00006_ctd.nc,55444,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00028_00001_ct1.csv,379884,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00036_00001_ctd.nc,129828,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00014_00002_ct1.csv,56825,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00013_00001_ct1.csv,222357,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00013_00001_ctd.nc,189460,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00009_00001_ct1.csv,22139,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00002_00007_ctd.nc,10900,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00053_00002_ctd.nc,12820,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00051_00002_ct1.csv,7757,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00057_00008_ctd.nc,65892,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00050_00001_ct1.csv,451689,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00011_00001_ct1.csv,102876,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00054_00002_ct1.csv,8337,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00026_00009_ct1.csv,370604,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00057_00001_ct1.csv,89073,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00014_00009_ct1.csv,263537,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00026_00005_ct1.csv,59956,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00065_00001_ctd.nc,12132,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00037_00001_ctd.nc,381732,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00019_00004_ct1.csv,48009,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00001_00002_ctd.nc,77796,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00049_00001_ctd.nc,378772,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00011_00001_ctd.nc,90580,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00009_00001_ctd.nc,23764,nc-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/P06EW_2003.data/CarbonPages.pdf,676952,pdf-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/A12_ANT-XXIV_2/README,528,NONE-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/Met_84_3_Med_Sea/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/OVIDE_2006/._06MM20060523.exc.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/A10_2011/._A10_33RO20110926_hy1.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ODEN05/77DN20050730_surface.exc.csv,17071,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/A12_ANTXXIV_3_2008/Fah2010a.pdf,10165986,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Natalie_Schulte_Lines/NS2010_09.csv,1153275,csv-datafile1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/Fig3.png,272185,png-image1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/NDP_095(2015).pdf,3048172,pdf-freetext1
/home/tskluzac/pub8/oceans/SPCO2_1982_2011_ETH_SOM_FFN/._Fig.1.jpg,4096,jpg-image1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2008/gu0802_leg2.csv,1956163,csv-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/._33GG20100502.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/33GG20100408.csv,437538,csv-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/._33GG20100824.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2014/33GG20140301_GU1401_Metadata.xlsx,47805,xlsx-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2014/._642B20141210.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2013/642B20131228.csv,3496434,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2015/._642B20150222.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2015/._642B20150517.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2015/._README.txt,4096,txt-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/._33GG20150317_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2013/LMG1306_oceanfile.xls,885760,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/PX110E.csv,751278,csv-datafile1
/home/tskluzac/pub8/PACIFICAsource/p14sp15s_hy1.csv,2085118,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2015/642B20150722.csv,3793410,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2015/642B20150430.csv,3531239,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2015/._642B20150222_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2015/._642B20150722_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Aurora_Lines/AA_2012/README,784,NONE-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2013/33GG20131114_BOTTLE.csv,12421,csv-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/._33GG20150730.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/33GG20150619_PI_OME.xml,12392,xml-datafile1
/home/tskluzac/pub8/oceans/VOS_Aurora_Lines/AA_2015/._09AR20151209_OME_PI.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/A12_ANT-XXIV_2/06AQ20071128.CruiseReport.pdf,14570449,pdf-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/Met_84_3_Med_Sea/06MT20110405.exc.csv,342033,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/OVIDE_2006/._Metadata_discrete_measurements_Ovide2006.xls,4096,xls-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/A10_2011/._A10_33RO20110926_DOC_TDN_Report.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ODEN05/README,420,NONE-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/A12_ANTXXIV_3_2008/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/VOS_Natalie_Schulte_Lines/._README.txt,4096,txt-freetext1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/._Fig6.png,4096,png-image1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/._Fig7.png,4096,png-image1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2014/._Table_1_1910_2014.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/SPCO2_1982_2011_ETH_SOM_FFN/Readme_Document.pdf,93280,pdf-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/._33GG20100824_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/._33GG20100915_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/33GG20100422.csv,459226,csv-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/33GG20101105.csv,1411673,csv-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2013/Gordon_Gunter_2013.jpg,125135,jpg-image1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2014/._642B20141210_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2013/642B20130108_to_642B20131130_metadata.xls,54784,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2015/._642B20150819.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Aurora_Lines/AA_2012/AA_2012_261-320_1213VMS_metadata.xls,30720,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2009/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2012/._642B20120509.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2011/._README.txt,4096,txt-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/33GG20150708.csv,1299266,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Aurora_Lines/AA_2015/._09AR20150128.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_ARGAU_line/ARGAU-0 cruise.csv,74627,csv-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/33GG20150317.csv,1306231,csv-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/._33GG20150414_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/._33GG20150609.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Palmer_Lines/Palmer_2015/PALM_15_02_data_report.pdf,228955,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Palmer_Lines/Palmer_1999/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/VOS_Palmer_Lines/Palmer_2011/README,2537,NONE-datafile1
/home/tskluzac/pub8/oceans/FRA_Sections/FRA_WK/README,410,NONE-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/I09S_2004/i09s_09AR20041223do.pdf,1691836,pdf-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/Met_84_3_Med_Sea/._Auxillary data M84_3.docx,4096,docx-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/OVIDE_2006/Metadata_discrete_measurements_Ovide2006.xls,30720,xls-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/A10_2011/a10_33RO20110926_do.pdf,18989610,pdf-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/ODEN05/77DN20050819.exc.csv,490318,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/S04A_ANTXIII_4/._s04a_06AQ19960317_do.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Natalie_Schulte_Lines/._NS2011_03.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/Fig1.png,181333,png-image1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/._Fig8.png,4096,png-image1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2014/README,530,NONE-freetext1
/home/tskluzac/pub8/oceans/SPCO2_1982_2011_ETH_SOM_FFN/._spco2_ETH_SOM-FFN_CDIAC_ETH30yr.nc,4096,nc-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/33GG20100915_PI_OME.pdf,74534,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2014/642B20141101_PI_OME.pdf,12726,pdf-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/._33GG20100422_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/._33GG20100408_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/33GG20101008_PI_OME.pdf,74653,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2013/642B20131228_PI_OME.pdf,12728,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2015/._642B20150722_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/VOS_Aurora_Lines/AA_2012/AA_2012_005-042_1112V3_metadata.xls,30720,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2009/642B20090415.csv,3757102,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2012/._README.txt,4096,txt-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2011/._642B20111221.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Palmer_Lines/Palmer_2015/Palmer_PCO2_man_1_2.pdf,348305,pdf-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/33GG20150822_PI_OME.pdf,73344,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2013/LMG1310_oceanfile.xls,512512,xls-freetext1
/home/tskluzac/pub8/oceans/Poseidon/POS399_2_3_metadata.pdf,39777,pdf-freetext1
/home/tskluzac/pub8/oceans/FRA_Sections/FRA_SY/README,395,NONE-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2013/README,1284,NONE-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2013/33GG20131114_BT_Readme.pdf,137554,pdf-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/._33GG20150708_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/33GG20150515_PI_OME.xml,12195,xml-datafile1
/home/tskluzac/pub8/oceans/VOS_Aurora_Lines/AA_2015/._09AR20151028_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/station_p_ca/line_P.jpg,276642,jpg-image1
/home/tskluzac/pub8/oceans/CLIVAR/I09S_2004/README,1499,NONE-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/MP_Pacific/MP9_metadata.html,8900,html-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/OVIDE_2006/06MM20060523.exc.csv,610361,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/P21_2009.data/p21rev_databook.pdf,3158370,pdf-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/P09_2010/._49RY20100706.exc.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/S04A_ANTXIII_4/README,1986,NONE-freetext1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/README,489,NONE-freetext1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/._Fig1.png,4096,png-image1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2014/bullister_atmospheric_history_2014.png,241457,png-image1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2008/gu0801.csv,1071810,csv-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/._33GG20101008_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/._33GG20101008_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/33GG20101105_PI_OME.xml,13285,xml-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/._33GG20100408.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2014/._Gordon_Gunter_2014_BT.jpg,4096,jpg-image1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2014/._642B20140430_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2013/._642B20131016.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2015/642B20150517.csv,3606440,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2009/642B20091212.csv,3783422,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2011/._642B20110108.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Palmer_Lines/README,421,NONE-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/._33GG20150303_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/._33GG20150414.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Palmer_Lines/Palmer_2007/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/VOS_Aurora_Lines/AA_2012/._AA_2012_107-122_1112V6_fCO2_IMOS.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2013/LMG1301_oceanfile.xls,2384896,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Aurora_Lines/AA_2015/._09AR20150128_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2004/LMG0407_oceanfile.xls,566272,xls-freetext1
/home/tskluzac/pub8/oceans/Poseidon/._POS399_2_3_metadata.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/._33GG20151012_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/33GG20150912_PI_OME.xml,11952,xml-datafile1
/home/tskluzac/pub8/oceans/VOS_Palmer_Lines/Palmer_2015/._PALM_15_03_data_report.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/I09S_2004/09AR20041223.exc.csv,721318,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/MP_Pacific/MP6.csv,19254,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/OVIDE_2006/._README.txt,4096,txt-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/P21_2009.data/49NZ20090521_hy1_Leg2.csv,1749976,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/P09_2010/README,479,NONE-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/S04A_ANTXIII_4/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/NDP_095_2015.pdf,3048172,pdf-freetext1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/__MACOSX/._Fig5.png,190,png-image1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2014/._bullister_atmospheric_history_2014.png,4096,png-image1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2008/gu0805_leg3.csv,500528,csv-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/Gordon_Gunter_2010.jpg,124920,jpg-image1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/33GG20100824_PI_OME.pdf,76315,pdf-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/33GG20100502_PI_OME.pdf,81614,pdf-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/33GG20100915_PI_OME.xml,12620,xml-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2014/._33GG20140301_GU1401_Metadata.xlsx,4096,xlsx-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2013/33GG20131114_BT_Metadata.xlsx,45952,xlsx-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2014/642B20141015_PI_OME.xml,9278,xml-datafile1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2013/._642B20131228_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2015/._642B20150108_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Aurora_Lines/AA_2012/AA_2012_046-074_1112V4_metadata.xls,30720,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2012/642B20120801.csv,3987248,csv-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/._33GG20150515_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/VOS_Palmer_Lines/Palmer_PCO2_man_1_2.pdf,348305,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2013/LMG1309_oceanfile.xls,739328,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Aurora_Lines/AA_2015/09AR20150128_PI_OME.xml,44943,xml-datafile1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2004/LMG0406_atmosfile.xls,80384,xls-freetext1
/home/tskluzac/pub8/oceans/Poseidon/._POS399_2_3.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2009/642B20090610.csv,3850542,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2009/._642B20090110_to_642B20091224_metadata.xls,4096,xls-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/33GG20150303.csv,827784,csv-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2015/33GG20151012_PI_OME.pdf,13307,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Benguela_Stream/2011/642B20110413.csv,5068231,csv-datafile1
/home/tskluzac/pub8/oceans/CLIVAR/I09S_2004/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/MP_Pacific/._MP9.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/SR04_ANTIX_2/06AQ19901117.jpg,136733,jpg-image1
/home/tskluzac/pub8/oceans/CLIVAR/P21_2009.data/README.txt,476,txt-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/P09_2010/p09_49RY20100706do.pdf,16966624,pdf-freetext1
/home/tskluzac/pub8/oceans/CLIVAR/S04A_ANTXIII_4/s04a_06AQ19960317.exc.csv,1050862,csv-datafile1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2011/CFC_Atm_Hist_2011.csv,5226,csv-datafile1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/._Fig2.png,4096,png-image1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/__MACOSX/._Fig10.png,190,png-image1
/home/tskluzac/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2014/Table_1_1910_2014.csv,5440,csv-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2008/gu0804_leg2_readme.txt,3141,txt-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/33GG20101105_PI_OME.pdf,75016,pdf-freetext1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/33GG20100824.csv,703588,csv-datafile1
/home/tskluzac/pub8/oceans/Gordon_Gunter/2010/33GG20100915.csv,739685,csv-datafile1
